pool_id,classification,case_id,nandina_ref,depth,effective_size,duplicates_discarded,exact_at_depth,hs6_at_depth,hs4_at_depth,chapter_at_depth
dual_only,candidate_pool,DA-EVAL-V02-00654,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00655,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00656,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00657,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00658,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00659,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00660,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00661,87087020,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00662,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00663,87081000,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00664,87081000,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00665,87081000,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00666,87081000,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00667,87081000,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00668,87081000,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00669,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00670,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00671,87032390,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00672,87032290,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00673,87032290,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00674,87032290,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00675,87042110,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00676,87042110,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00677,87042110,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00678,87032290,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00679,87032290,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00680,87042110,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00681,87032390,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00682,87032390,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00683,87032290,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00684,87032290,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00685,87042110,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00686,87042110,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00687,87032290,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00688,87089400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00689,87089400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00690,87083029,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00691,87081000,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00692,87082920,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00693,87082920,50,50,0,0,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00694,87082920,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00695,87089400,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00696,87082920,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00697,87088020,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00698,87082990,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00699,87082990,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00700,87089200,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00701,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00702,87085011,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00703,87089400,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00704,87083029,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00705,87088020,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00706,87089939,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00707,87082910,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00708,87089921,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00709,87089939,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00710,87089400,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00711,87089939,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00712,87089939,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00713,87089399,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00714,87089399,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00715,87089399,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00716,87089939,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00717,87089939,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00718,87083029,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00719,87083029,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00720,87083029,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00721,87089939,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00722,87089999,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00723,87084090,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00724,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00725,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00726,87088020,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00727,87083029,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00728,87083029,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00729,87083029,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00730,87083029,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00731,87089399,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00732,87089939,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00733,87089399,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00734,87089399,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00735,87083029,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00736,87083029,50,50,0,0,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00737,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00738,87083029,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00739,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00740,87089500,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00741,87088090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00742,87088090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00743,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00744,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00745,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00746,87088090,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00747,87088090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00748,87088090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00749,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00750,87083029,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00751,87089391,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00752,87089391,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00753,87088020,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00754,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00755,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00756,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00757,87083029,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00758,87083029,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00759,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00760,87083029,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00761,87083029,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00762,87088020,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00763,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00764,87084090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00765,87089999,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00766,87084090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00767,87089999,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00768,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00769,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00770,87089500,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00771,87089400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00772,87089100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00773,87087020,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00774,87141090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00775,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00776,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00777,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00778,87087010,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00779,87087010,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00780,87089950,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00781,87087020,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00782,87089999,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00783,87089200,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00784,87084090,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00785,87082990,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00786,87088020,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00787,87087010,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00788,87089100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00789,87083029,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00790,87084010,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00791,87082910,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00792,87089929,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00793,87082100,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00794,87089400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00795,87082920,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00796,87089100,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00797,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00798,87089939,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00799,87083025,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00800,87085011,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00801,87085011,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00802,87082990,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00803,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00804,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00805,87082920,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00806,87082990,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00807,87088020,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00808,87082920,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00809,87082930,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00810,87089999,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00811,87081000,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00812,87084090,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00813,87083029,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00814,87085011,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00815,87081000,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00816,87082930,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00817,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00818,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00819,87082920,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00820,87089100,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00821,87089999,50,50,0,0,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00822,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00823,87089999,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00824,87088020,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00825,87082940,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00826,87083021,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00827,87089950,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00828,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00829,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00830,87087020,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00831,87089200,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00832,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00833,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00834,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00835,87089999,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00836,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00837,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00838,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00839,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00840,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00841,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00842,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00843,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00844,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00845,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00846,87081000,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00847,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00848,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00849,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00850,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00851,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00852,87082990,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00853,87082990,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00854,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00855,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00856,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00857,87082990,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00858,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00859,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00860,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00861,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00862,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00863,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00864,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00865,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00866,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00867,87082920,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00868,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00869,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00870,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00871,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00872,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00873,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00874,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00875,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00876,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00877,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00878,87089999,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00879,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00880,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00881,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00882,87082990,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00883,87089400,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00884,87087020,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00885,87087020,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00886,87087020,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00887,87079090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00888,87079090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00889,87079090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00890,87082990,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00891,87089400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00892,87085011,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00893,87085011,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00894,87089921,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00895,87089100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00896,87089950,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00897,87089200,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00898,87089400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00899,87085011,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00900,87085011,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00901,87089921,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00902,87089100,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00903,87089950,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00904,87089200,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00905,87089999,50,50,0,0,0,1,1
dual_only,candidate_pool,DA-EVAL-V02-00906,87084010,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00907,87082920,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00908,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00909,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00910,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00911,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00912,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00913,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00914,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00915,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00916,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00917,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00918,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00919,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00920,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00921,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00922,87149900,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00923,87141090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00924,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00925,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00926,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00927,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00928,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00929,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00930,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00931,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00932,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00933,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00934,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00935,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00936,87141090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00937,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00938,87141090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00939,87141090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00940,87141090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00941,87141090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00942,87141090,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00943,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00944,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00945,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00946,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00947,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00948,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00949,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00950,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00951,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00952,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00953,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00954,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00955,87149900,50,50,0,0,0,0,1
dual_only,candidate_pool,DA-EVAL-V02-00956,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00957,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00958,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00959,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00960,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00961,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00962,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00963,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00964,87032100,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00965,87149900,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00966,87149900,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00967,87141090,50,50,0,0,0,0,0
dual_only,candidate_pool,DA-EVAL-V02-00968,87149400,50,50,0,1,1,1,1
dual_only,candidate_pool,DA-EVAL-V02-00969,87149400,50,50,0,1,1,1,1
