case_id,id_unico,DAM,SERIE,reference_nandina,support_count_series,support_count_dams,support_bucket_dams,historical_reference_rank,historical_top1_correct,historical_top3_correct,historical_top5_correct,historical_top10_correct,historical_top50_recovered,historical_mrr_contribution,historical_top1_code,historical_candidate_count_effective,historical_error_hierarchy,exact_normalized_description_in_history,exact_duplicate_same_label,exact_duplicate_different_label,near_duplicate_similarity,near_ge_095,flat_exact_rank,flat_top1,flat_top3,flat_top5,flat_top10,flat_top50,flat_recall100,flat_recall200,hierarchical_exact_rank,hierarchical_top1,hierarchical_top3,hierarchical_top5,hierarchical_top10,hierarchical_top50,hierarchical_recall100,hierarchical_recall200,dense_exact_rank,dense_top1,dense_top3,dense_top5,dense_top10,dense_top50,dense_recall100,dense_recall200,hierarchical_pool_contains_reference_100,hierarchical_pool_contains_reference_200,dual_pool_contains_reference_100,dual_pool_contains_reference_200,pool_70_30_contains_reference_100,pool_70_30_contains_reference_200,integration_top3_available,exact_normative_evidence_all_top3,historical_precedent_all_top3,traceability_complete,reranker_evaluated,reranker_reference_in_pool,reranker_before_rank,reranker_after_rank,reranker_outcome,he4_evaluated,he4_selection_bucket,he4_automatic_available,he4_qualitative_available,he4_candidate_set_exact,he4_top3_order_preserved,he4_historical_reference_valid,he4_normative_reference_valid,he4_generic_normative_warning_pass,he4_traceability_complete,he4_total_score,he4_auditable,he4_trazabilidad,he4_verificabilidad,he4_separacion_historico_normativo,he4_prudencia,he4_consistencia_top3,he4_deteccion_normativa_generica,he4_comparacion,he4_utilidad_auditoria,he4_hard_violation,error_types,error_count
DA-EVAL-V02-00912,118-2026-10-147973-00-110,MARITIMA DEL CALLAO 118,110,87141090,36,3,3-4 DAM,8,0,0,0,1,1,0.125,87082990,65,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00913,118-2026-10-147973-00-111,MARITIMA DEL CALLAO 118,111,87141090,36,3,3-4 DAM,8,0,0,0,1,1,0.125,87089999,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00914,118-2026-10-147973-00-112,MARITIMA DEL CALLAO 118,112,87149400,28,2,2 DAM,4,0,0,1,1,1,0.25,87083022,64,SAME_CHAPTER,False,False,False,0.0,False,5,0,0,1,1,1,1,,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,1,rank_4_10,1,1,1,1,1,1,1,1,11,NO,2,0,1,2,2,2,1,1,NO,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR|HE4_LOW_VERIFIABILITY|HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK|HE4_NOT_AUDITABLE,7
DA-EVAL-V02-00915,118-2026-10-147973-00-113,MARITIMA DEL CALLAO 118,113,87141090,36,3,3-4 DAM,2,0,1,1,1,1,0.5,87089919,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00916,118-2026-10-147973-00-114,MARITIMA DEL CALLAO 118,114,87141090,36,3,3-4 DAM,2,0,1,1,1,1,0.5,87089919,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00917,118-2026-10-147973-00-115,MARITIMA DEL CALLAO 118,115,87141090,36,3,3-4 DAM,2,0,1,1,1,1,0.5,87088020,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00918,118-2026-10-147973-00-117,MARITIMA DEL CALLAO 118,117,87141090,36,3,3-4 DAM,2,0,1,1,1,1,0.5,87089919,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00919,118-2026-10-147973-00-12,MARITIMA DEL CALLAO 118,12,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,63,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS,3
DA-EVAL-V02-00920,118-2026-10-147973-00-120,MARITIMA DEL CALLAO 118,120,87141090,36,3,3-4 DAM,11,0,0,0,0,1,0.09090909090909091,87082990,66,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,1,difficult_low_support,1,1,1,1,1,1,1,1,12,SI,2,1,1,1,2,2,2,1,NO,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR|HE4_LOW_VERIFIABILITY|HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK,9
DA-EVAL-V02-00921,118-2026-10-147973-00-121,MARITIMA DEL CALLAO 118,121,87141090,36,3,3-4 DAM,1,1,1,1,1,1,1.0,87141090,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00922,118-2026-10-147973-00-122,MARITIMA DEL CALLAO 118,122,87149900,21,4,3-4 DAM,1,1,1,1,1,1,1.0,87149900,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00923,118-2026-10-147973-00-123,MARITIMA DEL CALLAO 118,123,87141090,36,3,3-4 DAM,1,1,1,1,1,1,1.0,87141090,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00924,118-2026-10-147973-00-128,MARITIMA DEL CALLAO 118,128,87141090,36,3,3-4 DAM,6,0,0,0,1,1,0.16666666666666666,87082920,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00925,118-2026-10-147973-00-129,MARITIMA DEL CALLAO 118,129,87149400,28,2,2 DAM,11,0,0,0,0,1,0.09090909090909091,87083029,64,SAME_CHAPTER,False,False,False,0.0,False,2,0,1,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,1,difficult_low_support,1,1,1,1,1,1,1,1,12,SI,2,1,1,1,2,2,2,1,NO,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR|HE4_LOW_VERIFIABILITY|HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK,6
DA-EVAL-V02-00926,118-2026-10-147973-00-13,MARITIMA DEL CALLAO 118,13,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,63,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS,3
DA-EVAL-V02-00927,118-2026-10-147973-00-130,MARITIMA DEL CALLAO 118,130,87149400,28,2,2 DAM,3,0,1,1,1,1,0.3333333333333333,87083029,64,SAME_CHAPTER,False,False,False,0.0,False,2,0,1,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,1,rank_2_3,1,1,1,1,1,1,1,1,14,SI,2,1,1,2,2,2,2,2,NO,HISTORICAL_TOP1_ERROR|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR|HE4_LOW_VERIFIABILITY|HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK,5
DA-EVAL-V02-00928,118-2026-10-147973-00-132,MARITIMA DEL CALLAO 118,132,87149400,28,2,2 DAM,5,0,0,1,1,1,0.2,87084010,64,SAME_CHAPTER,False,False,False,0.0,False,2,0,1,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,4
DA-EVAL-V02-00929,118-2026-10-147973-00-133,MARITIMA DEL CALLAO 118,133,87149400,28,2,2 DAM,5,0,0,1,1,1,0.2,87084010,64,SAME_CHAPTER,False,False,False,0.0,False,2,0,1,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,4
DA-EVAL-V02-00930,118-2026-10-147973-00-134,MARITIMA DEL CALLAO 118,134,87149400,28,2,2 DAM,5,0,0,1,1,1,0.2,87084010,64,SAME_CHAPTER,False,False,False,0.0,False,2,0,1,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,4
DA-EVAL-V02-00931,118-2026-10-147973-00-135,MARITIMA DEL CALLAO 118,135,87149400,28,2,2 DAM,5,0,0,1,1,1,0.2,87084010,64,SAME_CHAPTER,False,False,False,0.0,False,2,0,1,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,4
DA-EVAL-V02-00932,118-2026-10-147973-00-136,MARITIMA DEL CALLAO 118,136,87149400,28,2,2 DAM,5,0,0,1,1,1,0.2,87084010,64,SAME_CHAPTER,False,False,False,0.0,False,2,0,1,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,4
DA-EVAL-V02-00933,118-2026-10-147973-00-137,MARITIMA DEL CALLAO 118,137,87149400,28,2,2 DAM,7,0,0,0,1,1,0.14285714285714285,87149900,64,SAME_HS4,False,False,False,0.0,False,2,0,1,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_HS4_ERROR,4
DA-EVAL-V02-00934,118-2026-10-147973-00-138,MARITIMA DEL CALLAO 118,138,87149400,28,2,2 DAM,7,0,0,0,1,1,0.14285714285714285,87149900,64,SAME_HS4,False,False,False,0.0,False,2,0,1,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_HS4_ERROR,4
DA-EVAL-V02-00935,118-2026-10-147973-00-14,MARITIMA DEL CALLAO 118,14,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,63,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS,3
DA-EVAL-V02-00936,118-2026-10-147973-00-140,MARITIMA DEL CALLAO 118,140,87141090,36,3,3-4 DAM,2,0,1,1,1,1,0.5,87149300,64,SAME_HS4,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_HS4_ERROR,6
DA-EVAL-V02-00937,118-2026-10-147973-00-141,MARITIMA DEL CALLAO 118,141,87141090,36,3,3-4 DAM,8,0,0,0,1,1,0.125,87089999,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00938,118-2026-10-147973-00-142,MARITIMA DEL CALLAO 118,142,87141090,36,3,3-4 DAM,8,0,0,0,1,1,0.125,87089999,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00939,118-2026-10-147973-00-143,MARITIMA DEL CALLAO 118,143,87141090,36,3,3-4 DAM,8,0,0,0,1,1,0.125,87089999,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00940,118-2026-10-147973-00-144,MARITIMA DEL CALLAO 118,144,87141090,36,3,3-4 DAM,8,0,0,0,1,1,0.125,87089999,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00941,118-2026-10-147973-00-145,MARITIMA DEL CALLAO 118,145,87141090,36,3,3-4 DAM,8,0,0,0,1,1,0.125,87089999,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00942,118-2026-10-147973-00-146,MARITIMA DEL CALLAO 118,146,87141090,36,3,3-4 DAM,8,0,0,0,1,1,0.125,87089999,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00943,118-2026-10-147973-00-147,MARITIMA DEL CALLAO 118,147,87141090,36,3,3-4 DAM,1,1,1,1,1,1,1.0,87141090,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00944,118-2026-10-147973-00-148,MARITIMA DEL CALLAO 118,148,87141090,36,3,3-4 DAM,1,1,1,1,1,1,1.0,87141090,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00945,118-2026-10-147973-00-149,MARITIMA DEL CALLAO 118,149,87141090,36,3,3-4 DAM,1,1,1,1,1,1,1.0,87141090,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS,4
DA-EVAL-V02-00946,118-2026-10-147973-00-15,MARITIMA DEL CALLAO 118,15,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,63,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS,3
DA-EVAL-V02-00947,118-2026-10-147973-00-150,MARITIMA DEL CALLAO 118,150,87149400,28,2,2 DAM,12,0,0,0,0,1,0.08333333333333333,87083029,64,SAME_CHAPTER,False,False,False,0.0,False,4,0,0,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,1,difficult_low_support,1,1,1,1,1,1,1,1,12,SI,2,1,1,1,2,2,2,1,NO,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR|HE4_LOW_VERIFIABILITY|HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK,6
DA-EVAL-V02-00948,118-2026-10-147973-00-153,MARITIMA DEL CALLAO 118,153,87149400,28,2,2 DAM,4,0,0,1,1,1,0.25,87083029,64,SAME_CHAPTER,False,False,False,0.0,False,4,0,0,1,1,1,1,,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,,,,NOT_EVALUATED,1,rank_4_10,1,1,1,1,1,1,1,1,14,SI,2,1,1,2,2,2,2,2,NO,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|DENSE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR|HE4_LOW_VERIFIABILITY|HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK,6
DA-EVAL-V02-00949,118-2026-10-147973-00-155,MARITIMA DEL CALLAO 118,155,87141090,36,3,3-4 DAM,2,0,1,1,1,1,0.5,87089919,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00950,118-2026-10-147973-00-156,MARITIMA DEL CALLAO 118,156,87141090,36,3,3-4 DAM,2,0,1,1,1,1,0.5,87089919,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,6
DA-EVAL-V02-00951,118-2026-10-147973-00-157,MARITIMA DEL CALLAO 118,157,87141090,36,3,3-4 DAM,6,0,0,0,1,1,0.16666666666666666,87084010,64,SAME_CHAPTER,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,HISTORICAL_TOP1_ERROR|HISTORICAL_TOP3_MISS|NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|DENSE_MISS|POOL_REFERENCE_MISS|HIERARCHICAL_SAME_CHAPTER_ERROR,7
DA-EVAL-V02-00952,118-2026-10-147973-00-16,MARITIMA DEL CALLAO 118,16,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,63,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_NOT_RECOVERED|POOL_REFERENCE_MISS,3
