case_id,query,historical_rank,historical_candidate_code,historical_score,historical_candidate_history_rank,historical_precedent_ids,historical_precedent_count,historical_precedent_case_id,historical_precedent_id_unico,historical_precedent_dam,historical_precedent_serie,historical_precedent_code,historical_precedent_description,traceability_complete,normative_evidence_status,normative_doc_ids,normative_source,normative_version,normative_type,normative_document_code,normative_source_page,normative_source_line,normative_evidence_reference,has_exact_nandina8_evidence,has_hs6_evidence,has_hs4_evidence,has_chapter_evidence,normative_corpus_sha256
DA-EVAL-V02-00935,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA24TA009422,VI:L6UB4HA24TA009422,MO:JN1P63QMK2D26034457,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",3,87116000,46.89595438584934,122,DA-HIST-V02-00882,1,DA-HIST-V02-00882,118-2026-10-116515-00-88,118-2026-10-116515-00,88,87116000,"L1,MARCA:DRIVETRON,MODELO:DT01,AÑO MOD:2026 CH:000000000T0000000,VI:,MO:0000,CC:0,CO:ELECTRICO,SNTT:1 CA:MOTOCICLETA,AS:1,PA:0,FR:2X1,TT:AUT,C1:NEGRO PB:100,PN:25,CU:75 TE:ELECTRICO,SAC,KILOMETRAJE:1.00",1,exact_nandina8_evidence,NANDINA_87116000,NANDINA,hierarchical_v0.1,nandina_8,87116000,407,13,8711.60.00 - Propulsados con motor eléctrico u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00936,"TAPON DE EJE CENTRAL, MAKIBA, S/M TAPON DE EJE CENTRAL EN PIEZAS REPUESTO DE CUATRIMOTO",1,87149300,20.695536986760644,1,DA-HIST-V02-00727,1,DA-HIST-V02-00727,118-2026-10-113456-00-117,118-2026-10-113456-00,117,87149300,"PIÑON EJE LEVAS (DS101276),BAJAJ,PD511229, ES UN ENGRANAJE QUE FUNCIONA EN EL EJE DE LEVAS material metal PINON EJE LEVAS 4T FL",1,exact_nandina8_evidence,NANDINA_87149300,NANDINA,hierarchical_v0.1,nandina_8,87149300,407,30,8714.93.00 - - Bujes sin freno y piñones libres u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00936,"TAPON DE EJE CENTRAL, MAKIBA, S/M TAPON DE EJE CENTRAL EN PIEZAS REPUESTO DE CUATRIMOTO",2,87141090,19.136939799350472,2,DA-HIST-V02-00776,1,DA-HIST-V02-00776,118-2026-10-113456-00-86,118-2026-10-113456-00,86,87141090,"LEVA DE EMBRAGUE,BAJAJ,DH101180, ES UN COMPONENTE QUE AJUSTA EN EL EJE DE EMBRAGUE material de metal LEVER ASSY",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00936,"TAPON DE EJE CENTRAL, MAKIBA, S/M TAPON DE EJE CENTRAL EN PIEZAS REPUESTO DE CUATRIMOTO",3,87089999,19.108769061382915,3,DA-HIST-V02-00872,1,DA-HIST-V02-00872,118-2026-10-116515-00-63,118-2026-10-116515-00,63,87089999,"ajustador de eje, S/M, HX1500DZH-2 /HX1500DZH-3 / HX1 ajustador de eje PARA COMERCIALIZACION",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00937,"MANIJA DE ACELERADOR MAK300U, MAKIBA, S/M MANIJA DE ACELERADOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",1,87089999,25.31935623085519,1,DA-HIST-V02-00658,1,DA-HIST-V02-00658,118-2026-10-106393-00-338,118-2026-10-106393-00,338,87089999,"PEDAL DE ACELERADOR, S/M, S/M PEDAL DE ACELERADOR PART NO:37CM2150-08010 PIEZA DE FRENO METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00937,"MANIJA DE ACELERADOR MAK300U, MAKIBA, S/M MANIJA DE ACELERADOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87089399,23.409980470541036,2,DA-HIST-V02-00577,1,DA-HIST-V02-00577,118-2026-10-106393-00-126,118-2026-10-106393-00,126,87089399,"PEDAL ACELERADOR, S/M, S/M PEDAL ACELERADOR PART NO:WG9925570003/1 PIEZA DE FRENO METAL",1,exact_nandina8_evidence,NANDINA_87089399,NANDINA,hierarchical_v0.1,nandina_8,87089399,406,30,8708.93.99 - - - - Las demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00937,"MANIJA DE ACELERADOR MAK300U, MAKIBA, S/M MANIJA DE ACELERADOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87082920,21.918931957627944,4,DA-HIST-V02-00704,1,DA-HIST-V02-00704,118-2026-10-106393-00-78,118-2026-10-106393-00,78,87082920,"MANIJA DE CAPOT DERECHA, S/M, S/M MANIJA DE CAPOT DERECHA PART NO:WG1664110032 PIEZA DE CABINA PLASTICO",1,exact_nandina8_evidence,NANDINA_87082920,NANDINA,hierarchical_v0.1,nandina_8,87082920,405,44,"8708.29.20 - - - Guardafangos, cubiertas de motor, flancos, puertas, y sus partes u",1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00938,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",1,87089999,17.321825519412464,1,DA-HIST-V02-00622,1,DA-HIST-V02-00622,118-2026-10-106393-00-250,118-2026-10-106393-00,250,87089999,"BOLSA DE AIRE DE CABINA POSTERIOR, S/M, S/M BOLSA DE AIRE DE CABINA POSTERIOR PART NO:WG1642440086 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00938,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",2,87088020,17.17689211500976,2,DA-HIST-V02-00588,1,DA-HIST-V02-00588,118-2026-10-106393-00-148,118-2026-10-106393-00,148,87088020,"AMORTIGUADOR DE CABINA POSTERIOR, S/M, S/M AMORTIGUADOR DE CABINA POSTERIOR PART NO:WG1642430283 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00938,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",3,87083029,17.17689211500976,4,DA-HIST-V02-00630,1,DA-HIST-V02-00630,118-2026-10-106393-00-276,118-2026-10-106393-00,276,87083029,"ZAPATA DE FRENO POSTERIOR, S/M, S/M ZAPATA DE FRENO POSTERIOR PART NO:AZ9231342071 PIEZA DE RUEDA METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00939,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",1,87089999,17.321825519412464,1,DA-HIST-V02-00622,1,DA-HIST-V02-00622,118-2026-10-106393-00-250,118-2026-10-106393-00,250,87089999,"BOLSA DE AIRE DE CABINA POSTERIOR, S/M, S/M BOLSA DE AIRE DE CABINA POSTERIOR PART NO:WG1642440086 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00939,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",2,87088020,17.17689211500976,2,DA-HIST-V02-00588,1,DA-HIST-V02-00588,118-2026-10-106393-00-148,118-2026-10-106393-00,148,87088020,"AMORTIGUADOR DE CABINA POSTERIOR, S/M, S/M AMORTIGUADOR DE CABINA POSTERIOR PART NO:WG1642430283 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00939,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",3,87083029,17.17689211500976,4,DA-HIST-V02-00630,1,DA-HIST-V02-00630,118-2026-10-106393-00-276,118-2026-10-106393-00,276,87083029,"ZAPATA DE FRENO POSTERIOR, S/M, S/M ZAPATA DE FRENO POSTERIOR PART NO:AZ9231342071 PIEZA DE RUEDA METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00940,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",1,87089999,17.321825519412464,1,DA-HIST-V02-00622,1,DA-HIST-V02-00622,118-2026-10-106393-00-250,118-2026-10-106393-00,250,87089999,"BOLSA DE AIRE DE CABINA POSTERIOR, S/M, S/M BOLSA DE AIRE DE CABINA POSTERIOR PART NO:WG1642440086 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00940,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",2,87088020,17.17689211500976,2,DA-HIST-V02-00588,1,DA-HIST-V02-00588,118-2026-10-106393-00-148,118-2026-10-106393-00,148,87088020,"AMORTIGUADOR DE CABINA POSTERIOR, S/M, S/M AMORTIGUADOR DE CABINA POSTERIOR PART NO:WG1642430283 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00940,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",3,87083029,17.17689211500976,4,DA-HIST-V02-00630,1,DA-HIST-V02-00630,118-2026-10-106393-00-276,118-2026-10-106393-00,276,87083029,"ZAPATA DE FRENO POSTERIOR, S/M, S/M ZAPATA DE FRENO POSTERIOR PART NO:AZ9231342071 PIEZA DE RUEDA METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00941,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",1,87089999,17.321825519412464,1,DA-HIST-V02-00622,1,DA-HIST-V02-00622,118-2026-10-106393-00-250,118-2026-10-106393-00,250,87089999,"BOLSA DE AIRE DE CABINA POSTERIOR, S/M, S/M BOLSA DE AIRE DE CABINA POSTERIOR PART NO:WG1642440086 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00941,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",2,87088020,17.17689211500976,2,DA-HIST-V02-00588,1,DA-HIST-V02-00588,118-2026-10-106393-00-148,118-2026-10-106393-00,148,87088020,"AMORTIGUADOR DE CABINA POSTERIOR, S/M, S/M AMORTIGUADOR DE CABINA POSTERIOR PART NO:WG1642430283 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00941,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",3,87083029,17.17689211500976,4,DA-HIST-V02-00630,1,DA-HIST-V02-00630,118-2026-10-106393-00-276,118-2026-10-106393-00,276,87083029,"ZAPATA DE FRENO POSTERIOR, S/M, S/M ZAPATA DE FRENO POSTERIOR PART NO:AZ9231342071 PIEZA DE RUEDA METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00942,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",1,87089999,17.321825519412464,1,DA-HIST-V02-00622,1,DA-HIST-V02-00622,118-2026-10-106393-00-250,118-2026-10-106393-00,250,87089999,"BOLSA DE AIRE DE CABINA POSTERIOR, S/M, S/M BOLSA DE AIRE DE CABINA POSTERIOR PART NO:WG1642440086 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00942,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",2,87088020,17.17689211500976,2,DA-HIST-V02-00588,1,DA-HIST-V02-00588,118-2026-10-106393-00-148,118-2026-10-106393-00,148,87088020,"AMORTIGUADOR DE CABINA POSTERIOR, S/M, S/M AMORTIGUADOR DE CABINA POSTERIOR PART NO:WG1642430283 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00942,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",3,87083029,17.17689211500976,4,DA-HIST-V02-00630,1,DA-HIST-V02-00630,118-2026-10-106393-00-276,118-2026-10-106393-00,276,87083029,"ZAPATA DE FRENO POSTERIOR, S/M, S/M ZAPATA DE FRENO POSTERIOR PART NO:AZ9231342071 PIEZA DE RUEDA METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00943,"TAPABARRO POSTERIOR ANARANJADO, MAKIBA, S/M TAPABARRO POSTERIOR ANARANJADO EN PIEZAS REPUESTO DE CUATRIMOTO",1,87141090,18.333017147759648,1,DA-HIST-V02-00167,1,DA-HIST-V02-00167,118-2026-10-008011-00-25,118-2026-10-008011-00,25,87141090,"KIT DE PARRILLA TRASERA Y TAPABARRO,S/M,S/M, DELANTEROS Y TRASEROS PARA BICICLETA ELECTRICA ....",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00943,"TAPABARRO POSTERIOR ANARANJADO, MAKIBA, S/M TAPABARRO POSTERIOR ANARANJADO EN PIEZAS REPUESTO DE CUATRIMOTO",2,87088020,12.523877350399768,2,DA-HIST-V02-00588,1,DA-HIST-V02-00588,118-2026-10-106393-00-148,118-2026-10-106393-00,148,87088020,"AMORTIGUADOR DE CABINA POSTERIOR, S/M, S/M AMORTIGUADOR DE CABINA POSTERIOR PART NO:WG1642430283 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00943,"TAPABARRO POSTERIOR ANARANJADO, MAKIBA, S/M TAPABARRO POSTERIOR ANARANJADO EN PIEZAS REPUESTO DE CUATRIMOTO",3,87083029,12.523877350399768,4,DA-HIST-V02-00630,1,DA-HIST-V02-00630,118-2026-10-106393-00-276,118-2026-10-106393-00,276,87083029,"ZAPATA DE FRENO POSTERIOR, S/M, S/M ZAPATA DE FRENO POSTERIOR PART NO:AZ9231342071 PIEZA DE RUEDA METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00944,"TAPABARRO POSTERIOR VERDE, MAKIBA, S/M TAPABARRO POSTERIOR VERDE EN PIEZAS REPUESTO DE CUATRIMOTO",1,87141090,18.333017147759648,1,DA-HIST-V02-00167,1,DA-HIST-V02-00167,118-2026-10-008011-00-25,118-2026-10-008011-00,25,87141090,"KIT DE PARRILLA TRASERA Y TAPABARRO,S/M,S/M, DELANTEROS Y TRASEROS PARA BICICLETA ELECTRICA ....",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00944,"TAPABARRO POSTERIOR VERDE, MAKIBA, S/M TAPABARRO POSTERIOR VERDE EN PIEZAS REPUESTO DE CUATRIMOTO",2,87088020,12.523877350399768,2,DA-HIST-V02-00588,1,DA-HIST-V02-00588,118-2026-10-106393-00-148,118-2026-10-106393-00,148,87088020,"AMORTIGUADOR DE CABINA POSTERIOR, S/M, S/M AMORTIGUADOR DE CABINA POSTERIOR PART NO:WG1642430283 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00944,"TAPABARRO POSTERIOR VERDE, MAKIBA, S/M TAPABARRO POSTERIOR VERDE EN PIEZAS REPUESTO DE CUATRIMOTO",3,87083029,12.523877350399768,4,DA-HIST-V02-00630,1,DA-HIST-V02-00630,118-2026-10-106393-00-276,118-2026-10-106393-00,276,87083029,"ZAPATA DE FRENO POSTERIOR, S/M, S/M ZAPATA DE FRENO POSTERIOR PART NO:AZ9231342071 PIEZA DE RUEDA METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00945,"TAPABARRO POSTERIOR NEGRO, MAKIBA, S/M TAPABARRO POSTERIOR NEGRO EN PIEZAS REPUESTO DE CUATRIMOTO",1,87141090,18.333017147759648,1,DA-HIST-V02-00167,1,DA-HIST-V02-00167,118-2026-10-008011-00-25,118-2026-10-008011-00,25,87141090,"KIT DE PARRILLA TRASERA Y TAPABARRO,S/M,S/M, DELANTEROS Y TRASEROS PARA BICICLETA ELECTRICA ....",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00945,"TAPABARRO POSTERIOR NEGRO, MAKIBA, S/M TAPABARRO POSTERIOR NEGRO EN PIEZAS REPUESTO DE CUATRIMOTO",2,87088020,12.523877350399768,2,DA-HIST-V02-00588,1,DA-HIST-V02-00588,118-2026-10-106393-00-148,118-2026-10-106393-00,148,87088020,"AMORTIGUADOR DE CABINA POSTERIOR, S/M, S/M AMORTIGUADOR DE CABINA POSTERIOR PART NO:WG1642430283 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00945,"TAPABARRO POSTERIOR NEGRO, MAKIBA, S/M TAPABARRO POSTERIOR NEGRO EN PIEZAS REPUESTO DE CUATRIMOTO",3,87083029,12.523877350399768,4,DA-HIST-V02-00630,1,DA-HIST-V02-00630,118-2026-10-106393-00-276,118-2026-10-106393-00,276,87083029,"ZAPATA DE FRENO POSTERIOR, S/M, S/M ZAPATA DE FRENO POSTERIOR PART NO:AZ9231342071 PIEZA DE RUEDA METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00946,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA28TA009424,VI:L6UB4HA28TA009424,MO:JN1P63QMK2D26034458,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",1,87032100,66.33239574866731,1,DA-HIST-V02-00214,1,DA-HIST-V02-00214,118-2026-10-010497-00-20,118-2026-10-010497-00,20,87032100,"L7,MARCA:LINHAI,MODELO:M170,AÑO MOD:2025 CH:25PB18,VI:LL8AEK4F3S0L10066,MO:LH1P57FJ-2 SJ01882,CC:149.6,NC:1,CO:GASOLINA,SNTT:0 CA:CUATRIMOTO,PM:7.50@7500,AS:1,PA:2,FR:4X2,TT:AUT,C1:GRIS PB:190,PN:108,CU:82,LA:1905,AN:1048,AL:1150,NR:4 TE:ELECTRICO,SAC,KILOMETRAJE:1.00",1,exact_nandina8_evidence,NANDINA_87032100,NANDINA,hierarchical_v0.1,nandina_8,87032100,403,29,8703.21.00 - - De cilindrada inferior o igual a 1.000 cm3 u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00946,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA28TA009424,VI:L6UB4HA28TA009424,MO:JN1P63QMK2D26034458,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",2,87046010,52.20308356806914,77,DA-HIST-V02-00823,1,DA-HIST-V02-00823,118-2026-10-116515-00-10,118-2026-10-116515-00,10,87046010,"L2,MARCA:OPAI,MODELO:,AÑO MOD:2026 CH:HF0ZWG3A0TA022521,VI:HF0ZWG3A0TA022521,MO:140ZW6048403NAHB0224,CC:0,CO:ELECTRICO,SNTT:0 CA:TRIMOTO CARGA,PM:1500.00@43,AS:1,PA:1,FR:3X2,TT:AUT,C1:GRIS PB:355,PN:180,CU:175,LA:2970,AN:1080,AL:1200,NR:3 TE:ELECTRICO,SAC,KILOMETRAJE:1, 140ZW6048403NAHB022421",1,exact_nandina8_evidence,NANDINA_87046010,NANDINA,hierarchical_v0.1,nandina_8,87046010,404,53,"8704.60.10 - - De peso total con carga máxima inferior a 4,537 t u",1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00946,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA28TA009424,VI:L6UB4HA28TA009424,MO:JN1P63QMK2D26034458,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",3,87116000,46.89595438584934,122,DA-HIST-V02-00882,1,DA-HIST-V02-00882,118-2026-10-116515-00-88,118-2026-10-116515-00,88,87116000,"L1,MARCA:DRIVETRON,MODELO:DT01,AÑO MOD:2026 CH:000000000T0000000,VI:,MO:0000,CC:0,CO:ELECTRICO,SNTT:1 CA:MOTOCICLETA,AS:1,PA:0,FR:2X1,TT:AUT,C1:NEGRO PB:100,PN:25,CU:75 TE:ELECTRICO,SAC,KILOMETRAJE:1.00",1,exact_nandina8_evidence,NANDINA_87116000,NANDINA,hierarchical_v0.1,nandina_8,87116000,407,13,8711.60.00 - Propulsados con motor eléctrico u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
